ゆうげん	なぎちゃんいるだけで幸せ度500%
07:59	ゆうげん	電源切れてるからそんな感じやったんやと思う
07:59	ゆうげん	わざわざありがとう
08:00	あすか 11/19 8/11	だよね
08:00	あすか 11/19 8/11	"ううん！
お仕事無理せず気をつけて行ってきてね"
08:00	ゆうげん	お風呂行くーー
08:01	あすか 11/19 8/11	うん、朝風呂いってら🛁
08:09	ゆうげん	ありがとうママ
08:34	あすか 11/19 8/11	"温泉ある部屋に泊まって
家族で朝風呂とかしてみたい"
08:40	ゆうげん	ね
08:41	ゆうげん	いきたい
09:05	あすか 11/19 8/11	"パパおうち出れてる？
気をつけてね"
09:05	あすか 11/19 8/11	お仕事無理せずファイト！
09:06	あすか 11/19 8/11	[動画]
09:06	あすか 11/19 8/11	[動画]
09:08	ゆうげん	電車よー
09:09	ゆうげん	かわい
09:28	ゆうげん	結婚記念日よー
09:28	ゆうげん	[スタンプ]
09:28	ゆうげん	[スタンプ]
09:36	あすか 11/19 8/11	もう会社かな？
09:36	あすか 11/19 8/11	結婚記念日だねー！
09:36	あすか 11/19 8/11	2年だねー！
09:36	あすか 11/19 8/11	[スタンプ]
09:46	ゆうげん	会社でコーピー入れてた
09:46	ゆうげん	早いなぁ
09:46	ゆうげん	でも一緒に暮らし始めたら
09:46	ゆうげん	まだ新婚気分屋で
10:06	あすか 11/19 8/11	コーヒー？☕️
10:07	あすか 11/19 8/11	なんか不思議な感覚だね、2年
10:07	あすか 11/19 8/11	新婚気分かなーー？
10:07	あすか 11/19 8/11	"買い物行くよー
めっちゃさむい"
10:09	ゆうげん	俺は新婚気分
10:09	ゆうげん	俺は汗かきながら出社してた
11:30	あすか 11/19 8/11	新婚気分かどうかはわかんないけどマイホームで一緒に暮らせる時が来たらハッピーすぎる
11:30	あすか 11/19 8/11	電車とかはあったまるよね
11:30	あすか 11/19 8/11	自転車めっちゃ寒い
11:30	あすか 11/19 8/11	梛手真っ赤
11:30	ゆうげん	あら
11:30	ゆうげん	しっかり温まりや
11:34	あすか 11/19 8/11	うん、あったかいとこおる
11:36	あすか 11/19 8/11	今日は夜うどんにしようかな
11:47	ゆうげん	一緒にうどんくう?
11:51	あすか 11/19 8/11	一緒に食べたーい
11:52	あすか 11/19 8/11	"けど梛の生活リズム的に
難しいかなぁぁ"
11:54	ゆうげん	なぎ寝た後にくうか
12:39	あすか 11/19 8/11	"梛寝たあとだったら
デザート系がいいなぁ"
12:40	ゆうげん	なんかケーキ食お
12:40	あすか 11/19 8/11	ハーゲンダッツ🍨
12:40	あすか 11/19 8/11	寒いか
12:40	ゆうげん	一緒にダッツ
12:40	ゆうげん	お家なら行ける
12:40	あすか 11/19 8/11	一緒にダッツしよ
12:40	あすか 11/19 8/11	買いに行っとこ〜
12:41	ゆうげん	俺も帰りt買ってこよ
13:08	あすか 11/19 8/11	"なぎちゃんのお昼寝明けに
またスーパーいく〜"
13:08	あすか 11/19 8/11	ハーゲンダッツ久々すぎる
13:08	あすか 11/19 8/11	何食べよかなぁ
13:34	ゆうげん	挟んだやつが好きちゃうかったっけ
13:34	あすか 11/19 8/11	よく覚えてたね
13:34	あすか 11/19 8/11	でも今日はカップにしよっかな〜
13:38	あすか 11/19 8/11	"今日大阪コロナ約1700人の
見通しって速報はいった"
13:44	ゆうげん	ね
13:44	ゆうげん	速報見た
13:44	ゆうげん	あーあやね
13:47	あすか 11/19 8/11	東京はどれくらいなるかなぁ
13:48	あすか 11/19 8/11	大阪も東京もお互いのいる場所それぞれコロナ感染者多いとこやからお互い気をつけなきゃね
13:52	ゆうげん	より一層
13:52	ゆうげん	家でゲームしてよ
13:59	あすか 11/19 8/11	ね、極力こもろ
16:23	あすか 11/19 8/11	[動画]
16:23	あすか 11/19 8/11	[写真]
16:23	あすか 11/19 8/11	[写真]
16:23	あすか 11/19 8/11	キリン堂でハーゲンダッツ買ったよ
16:32	あすか 11/19 8/11	東京2000人超の見通しやって
16:32	あすか 11/19 8/11	コロナ
16:53	ゆうげん	可愛いなぎたん
16:53	ゆうげん	ねー
16:53	ゆうげん	増えすぎ
16:54	ゆうげん	またテレワーク増えそうやな
16:54	ゆうげん	めっちゃスタスタ行くやん
16:54	ゆうげん	なぎ
17:24	あすか 11/19 8/11	テレワークどうやろね
17:24	あすか 11/19 8/11	"デルタ株とオミクロン株と
なんか対応変わってきそうな
感じもする、、"
17:25	あすか 11/19 8/11	"こっちとしてはテレワーク
増やして欲しいけど、、"
17:25	あすか 11/19 8/11	ね、めっちゃスタスタよ
17:53	ゆうげん	どうなるかねぇ
18:10	あすか 11/19 8/11	不安だね、またこんなに増えたら
18:10	あすか 11/19 8/11	"ゆー君が1人でしんどい思い
したり何か命に関わるような
ことがないこと祈ってる"
18:24	あすか 11/19 8/11	[動画]
18:25	あすか 11/19 8/11	なぎちゃん ＂上＂知ってるみたい
18:27	ゆうげん	後で音ありで聞いてみるね
19:01	あすか 11/19 8/11	いつも仕事中でも動画送り付けてごめんね
19:01	ゆうげん	かわい
19:01	ゆうげん	下も行けそう
19:07	ゆうげん	今から帰るよー
19:45	あすか 11/19 8/11	下いけるかなー？
19:45	あすか 11/19 8/11	お仕事お疲れ様
19:45	あすか 11/19 8/11	気をつけて帰ってね
19:45	ゆうげん	帰りダッツ買わないと
19:45	あすか 11/19 8/11	私はカップのストロベリーにした
19:45	あすか 11/19 8/11	🍓
19:46	ゆうげん	おれなにしょ
19:46	あすか 11/19 8/11	何味売ってるだろね
19:46	あすか 11/19 8/11	パパイチゴ味好きよね
19:47	ゆうげん	甘酸っぱいのすき
19:47	あすか 11/19 8/11	ラズベリーとかもかな
19:47	あすか 11/19 8/11	おいしいよな、甘酸っぱいの
19:48	ゆうげん	甘い系統で一番好き
19:51	あすか 11/19 8/11	レモンの風味するチーズケーキとかも好きよね
19:53	ゆうげん	そそ
19:59	ゆうげん	レモンチーズも上手いなぁ
20:01	あすか 11/19 8/11	ハーゲンダッツ決めたー？
20:08	ゆうげん	1回荷物置いて
20:08	ゆうげん	買い物向かってるー
20:09	あすか 11/19 8/11	お疲れ様
20:09	あすか 11/19 8/11	"どこ買い物行くのー？
ハーゲンダッツタイムたのしみ"
20:14	ゆうげん	マイバス
20:19	ゆうげん	まいばすけっとー
20:20	ゆうげん	クランチショコラとか
20:20	あすか 11/19 8/11	"スーパー？かな？
イオン系のスーパーって
言ってたっけ"
20:20	あすか 11/19 8/11	クランチショコラ！おいしそ
20:20	ゆうげん	知らないのある
20:20	ゆうげん	ラムレーズンか
20:20	ゆうげん	ショコラかなぁ
20:20	あすか 11/19 8/11	悩む？
20:20	あすか 11/19 8/11	美味しそだねショコラ
20:20	あすか 11/19 8/11	お風呂入ってくるよ
20:22	ゆうげん	クランチにしたよ
20:22	ゆうげん	後で一緒に食べよね
20:26	ゆうげん	お家ついたよ
20:55	あすか 11/19 8/11	クランチにしたのね
20:55	あすか 11/19 8/11	うん、楽しみ！
20:55	ゆうげん	そよー
20:55	ゆうげん	待ってるね
20:55	あすか 11/19 8/11	お風呂出てナギのことできたよ
20:55	あすか 11/19 8/11	自分のことするねーー
20:56	ゆうげん	おけけー
21:19	あすか 11/19 8/11	寝室きたよ〜
21:19	あすか 11/19 8/11	寝かしつけます
21:19	ゆうげん	あいー
21:46	あすか 11/19 8/11	寝たよー
21:47	あすか 11/19 8/11	起きてる？

2022/01/13(木)
07:50	あすか 11/19 8/11	☎ 通話時間 10:01:53
07:50	あすか 11/19 8/11	切れちゃった
07:50	ゆうげん	ごめんミスって押しちゃった
07:51	ゆうげん	お風呂出たらかけるね
08:22	あすか 11/19 8/11	なぎ起きて今ご飯タイムしてるよ〜
08:22	ゆうげん	今お風呂出た
08:22	ゆうげん	急げ急げー
08:23	あすか 11/19 8/11	あと20分ほどで家出なきゃやね
08:24	ゆうげん	YES
08:26	あすか 11/19 8/11	焦らずがんばれーー
08:27	あすか 11/19 8/11	"2198やったんやね、
昨日、東京コロナ"
08:44	ゆうげん	今家出たよー
08:44	ゆうげん	多いなぁ
08:54	あすか 11/19 8/11	お家でたのねー
08:54	あすか 11/19 8/11	気をつけて行ってきてね
08:54	あすか 11/19 8/11	ね、多い
08:55	あすか 11/19 8/11	オミクロンでこの数は不安だなぁ
09:07	ゆうげん	気をつけるね
09:08	あすか 11/19 8/11	ほんと気をつけて過ごそ
09:09	あすか 11/19 8/11	"パパ、昨日送ろうと思ってたんやけど送りそびれたから
またLINEのノート見てて、
いけるときで大丈夫よ"
09:09	ゆうげん	ん?
09:09	ゆうげん	なんか送った?
09:10	あすか 11/19 8/11	[ノート] 2022.01.12

結婚記念日 2年




結婚して2年だね。

でも一緒に暮らせてたのは
トータル1年ほど。
だからかな？
2年？ってなんか不思議な感覚です。

この2年…というより
この1年
09:10	あすか 11/19 8/11	今送った〜
09:13	ゆうげん	[スタンプ]
09:13	ゆうげん	[スタンプ]
09:17	あすか 11/19 8/11	なんだよ(  '-' )
09:22	ゆうげん	なんだかんだ
09:22	ゆうげん	大好きよ
09:22	あすか 11/19 8/11	なんだそれ
09:23	あすか 11/19 8/11	[スタンプ]
09:44	ゆうげん	まあ俺らは綺麗な家で一緒に暮らしてたら
09:44	ゆうげん	何も問題ないよ
10:27	あすか 11/19 8/11	そうだといいけど
10:30	あすか 11/19 8/11	とりあえず
10:30	あすか 11/19 8/11	[スタンプ]
10:30	あすか 11/19 8/11	てしたい
11:11	ゆうげん	年末年始ギューしてたもんね
11:39	あすか 11/19 8/11	うん、そだね
12:08	ゆうげん	きょうさみー
12:32	あすか 11/19 8/11	いやほんとにね
12:33	あすか 11/19 8/11	"さっき明日の朝のパン買いに
行ったんやけど冷たすぎる向かい風がやばくて"
12:33	あすか 11/19 8/11	前に進まれへんほどやって
12:33	あすか 11/19 8/11	ホンマに寒すぎ
12:33	あすか 11/19 8/11	ゆー君大丈夫？あったかいもの飲むとかしてあったまってね
12:33	ゆうげん	事務所は暖かい
12:34	ゆうげん	ナギも凍えてそうや
14:19	あすか 11/19 8/11	事務所あったかいのね
14:19	あすか 11/19 8/11	梛はキャーキャーはしゃいでた
14:54	ゆうげん	なぎちゃん強い風とかはしゃぐよね
14:54	ゆうげん	また電車のしゃいしゃいなぎちゃん見たい
15:20	ゆうげん	今月もまた10万送るね
15:21	ゆうげん	"頭打ったり自転車買ったり引越し代金の分割費用だったり、引越し後の家具でちょい値は張ったけど

一応節約頑張ってるからいけそ"
16:35	あすか 11/19 8/11	電車のなぎも風吹いてはしゃぐ梛も激しいよね（笑）
16:35	あすか 11/19 8/11	パパ毎月ありがとう
16:37	あすか 11/19 8/11	"お仕事も節約も感謝してる、
ありがとねほんと"
16:37	あすか 11/19 8/11	私もできることがんばる！
16:38	あすか 11/19 8/11	"今日は東京3000人超で
大阪2000人超だねコロナ"
18:17	あすか 11/19 8/11	パパお仕事あと1時間ほどかな
18:17	あすか 11/19 8/11	大丈夫？
18:18	ゆうげん	大丈夫よ
18:30	あすか 11/19 8/11	おけ
18:30	あすか 11/19 8/11	残りも無理せず
19:15	ゆうげん	帰るで
19:16	ゆうげん	☎ 通話をキャンセルしました
19:47	あすか 11/19 8/11	今日は先にお風呂入ってた
19:47	あすか 11/19 8/11	お疲れ様
19:57	ゆうげん	ままもお疲れ様
20:05	あすか 11/19 8/11	ご飯食べ終わったらご飯のストック作りする
20:05	あすか 11/19 8/11	家着いた？
20:15	ゆうげん	もうつくー
20:16	ゆうげん	炊飯器届いたる！
21:05	あすか 11/19 8/11	炊飯器新しいのとどいたなね
21:08	ゆうげん	たなねー
21:28	あすか 11/19 8/11	ストック終わって歯磨き
21:33	ゆうげん	お疲れ様
21:33	ゆうげん	なぎもうねてるの?
21:59	あすか 11/19 8/11	今寝た
22:06	あすか 11/19 8/11	寝たかなゆーくん
22:06	ゆうげん	起きてるよ
22:06	ゆうげん	お疲れ様
22:06	ゆうげん	あすか
22:08	あすか 11/19 8/11	お疲れ様
22:11	ゆうげん	同じくお疲れ様やで
22:11	ゆうげん	帰って色々やって落ち着いた
22:14	あすか 11/19 8/11	落ち着いた？
22:16	ゆうげん	落ち着いたよー
22:16	ゆうげん	チョコ食べたい

2022/01/14(金)
00:23	あすか 11/19 8/11	[動画]
00:23	あすか 11/19 8/11	[動画]
00:23	あすか 11/19 8/11	[動画]
00:23	あすか 11/19 8/11	[動画]
00:23	あすか 11/19 8/11	[動画]
00:23	あすか 11/19 8/11	[動画]
00:28	あすか 11/19 8/11	[動画]
00:28	あすか 11/19 8/11	[動画]
00:32	あすか 11/19 8/11	[動画]
07:53	あすか 11/19 8/11	☎ 通話時間 9:34:56
08:22	あすか 11/19 8/11	パパ
08:22	あすか 11/19 8/11	今日も一日無理せずファイト
08:22	あすか 11/19 8/11	お仕事気をつけて行ってね
08:39	あすか 11/19 8/11	あれから起きて準備できてる？
08:53	あすか 11/19 8/11	お家出れてる？
08:54	ゆうげん	さっきでたよー
08:56	あすか 11/19 8/11	お家出れてるんね
08:57	あすか 11/19 8/11	気をつけていってらっしゃい
09:05	ゆうげん	電車よー
09:05	ゆうげん	ありがとうね
09:25	あすか 11/19 8/11	今日も寒い？？
09:25	ゆうげん	今んとこ暑い
09:26	あすか 11/19 8/11	そうなのか
09:26	ゆうげん	マフラーが熱い
09:26	あすか 11/19 8/11	泉大津は最高6℃最低1℃だって
09:26	あすか 11/19 8/11	寒さ
09:26	あすか 11/19 8/11	マフラー暑いんか
09:27	ゆうげん	着込むと暑いんよなぁ
09:27	あすか 11/19 8/11	しっかりマフラーしてるんね
09:27	あすか 11/19 8/11	"着込んで電車とか歩きとかやと
体あったまるもんね"
09:35	あすか 11/19 8/11	最近雪降る地域やばそうね
09:40	ゆうげん	雪は見るのは好きやけど
10:06	あすか 11/19 8/11	だよね
10:06	あすか 11/19 8/11	"年に一回積もってる雪みたり
触れたりするくらいがいい"
10:14	ゆうげん	そそ
10:14	ゆうげん	お腹空いた
10:39	ゆうげん	ママの訴えかなって
10:39	ゆうげん	全部東京で処理できるね！
10:58	あすか 11/19 8/11	お昼何食べるのー？
10:58	あすか 11/19 8/11	そうなのか！LINE見れてない
11:12	ゆうげん	唐揚げ弁当食べる予定
12:03	あすか 11/19 8/11	唐揚げ弁当いいね
12:03	あすか 11/19 8/11	いつもどっかで買ってるの？
12:03	ゆうげん	ハニーマスタード唐揚げ
12:03	あすか 11/19 8/11	え
12:03	あすか 11/19 8/11	なにそれ
12:03	あすか 11/19 8/11	おいしそ
12:03	ゆうげん	今日はお弁当やさん
12:03	あすか 11/19 8/11	コンビニ？
12:04	あすか 11/19 8/11	近くにお弁当屋さんあるの？
12:04	ゆうげん	"近くに飲食店多いんやけどお昼はお弁当のみ販売多いから
お弁当買ってる"
12:05	あすか 11/19 8/11	あ、なるほど！
12:05	あすか 11/19 8/11	おいしそだね、ハニーマスタード
12:06	あすか 11/19 8/11	[写真]
12:06	ゆうげん	お野菜いっぱい
12:09	あすか 11/19 8/11	もう食べ始めてる？お弁当
12:09	あすか 11/19 8/11	味の感想ききたい
12:09	ゆうげん	今取りに行ってかえり
12:10	あすか 11/19 8/11	そうなんやね！
12:10	あすか 11/19 8/11	また教えて
12:10	ゆうげん	もちー
12:10	あすか 11/19 8/11	絶対おいしいよなぁぁ
12:10	あすか 11/19 8/11	ハニーマスタード唐揚げ
12:12	ゆうげん	また今度
12:12	ゆうげん	一緒に食べよ
12:15	ゆうげん	[写真]
12:15	ゆうげん	うんま
12:17	あすか 11/19 8/11	うわぁぁ
12:18	あすか 11/19 8/11	絶対おいしいやつ
12:18	あすか 11/19 8/11	[スタンプ]
12:18	ゆうげん	おいし
12:18	ゆうげん	ハニマすき
12:19	ゆうげん	しかもここ粒マスタード使ってるから
12:19	ゆうげん	尚良
12:21	あすか 11/19 8/11	粒マスタードおいしいよなぁ
12:21	あすか 11/19 8/11	食べなくても美味しいのわかる
12:21	あすか 11/19 8/11	ハニーマスタード唐揚げ
12:21	ゆうげん	今度あったら
12:21	ゆうげん	一緒にハニマス作って食べよ
