8/11	角地にするか
22:29	あすか 11/19 8/11	iPhone見れる時間はピコピコ仕事してるかLINE打ってるw
22:30	ゆうげん	上のは二脚でこの値段やから
22:30	あすか 11/19 8/11	"おしゃれやけどリビングは
黒いやだな〜"
22:30	ゆうげん	いい感じ
22:30	ゆうげん	他の色もあるよ
22:30	あすか 11/19 8/11	座り心地とかどんなやろね
22:31	ゆうげん	[写真]
22:31	ゆうげん	[写真]
22:31	ゆうげん	[写真]
22:33	ゆうげん	[写真]
22:33	ゆうげん	全体的にかきなおし淡い色の家やから
22:34	ゆうげん	"書き直し???
売った覚えのない文字が"
22:34	ゆうげん	椅子は濃い色がいいとは思ってる
23:06	ゆうげん	メルカリ7万円超えそう
23:44	あすか 11/19 8/11	またゆっくり家具見よ〜
23:45	あすか 11/19 8/11	ひたすらメルカリ下書きして上位表示してた
23:45	あすか 11/19 8/11	おぉ、すごいね

2021/10/15(金)
07:26	ゆうげん	おはよ
07:26	ゆうげん	やば
07:27	ゆうげん	最近死んだように寝てしまう
10:22	あすか 11/19 8/11	おは
10:23	ゆうげん	なぎのふく
10:23	ゆうげん	多すぎたから
10:23	ゆうげん	ダンボールでおくっtq
10:24	あすか 11/19 8/11	あら、そうなんやね！
10:24	あすか 11/19 8/11	ありがと
10:51	ゆうげん	[写真]
10:52	ゆうげん	発送されちった
10:52	ゆうげん	まじいいんかな
11:01	ゆうげん	[写真]
11:01	ゆうげん	[写真]
11:04	あすか 11/19 8/11	ほんまにこれなん？笑
11:38	ゆうげん	素材別やった
11:38	ゆうげん	[写真]
11:38	ゆうげん	こっちやけど
11:38	ゆうげん	余計高いやん
11:38	ゆうげん	[写真]
11:41	あすか 11/19 8/11	ん？どっちみちめっちゃ安くでうられてるってこと？
11:41	ゆうげん	"そそ
1/10以下になってる"
11:42	あすか 11/19 8/11	"使用頻度高かったとか
汚れてるとか？笑"
11:48	ゆうげん	[写真]
11:54	ゆうげん	まあ信じるなら状態もいいね
14:46	あすか 11/19 8/11	そうやね！
18:26	あすか 11/19 8/11	パパ
18:27	あすか 11/19 8/11	今日も時間遅いけど気をつけてね
18:31	ゆうげん	気をつけるで
18:32	ゆうげん	今家出たで
18:33	あすか 11/19 8/11	どうしよかな
18:34	あすか 11/19 8/11	抗原検査さ、家入る前にした方がって言われてるのよね
18:34	あすか 11/19 8/11	迎えに行こうかな、北助松まで
18:34	あすか 11/19 8/11	どしよ
18:37	ゆうげん	来て欲しい
18:37	あすか 11/19 8/11	"なぎ寝てる時間やから
ちょっと誰かにみといて
もらえるか確認するけど"
18:37	あすか 11/19 8/11	行けたら行く
18:39	ゆうげん	おね
18:39	あすか 11/19 8/11	外行くならお風呂も入られへんから
18:40	あすか 11/19 8/11	ちょっとわからんけど
18:41	あすか 11/19 8/11	相談してはみる
18:54	ゆうげん	お願い
18:54	ゆうげん	ありがとうね
19:42	あすか 11/19 8/11	"家の前に気配あったら
犬吠えるからさ"
19:42	あすか 11/19 8/11	"北助松で唾液とって
検査してからうち来た方が
いいんよね多分"
19:42	ゆうげん	せやね
19:42	あすか 11/19 8/11	"とりあえずなんとか
いけるようにはするけど"
19:53	ゆうげん	さて
19:53	ゆうげん	何食べよお腹空いた
20:17	あすか 11/19 8/11	いまどこおるのー？
20:17	ゆうげん	空港
20:17	あすか 11/19 8/11	空港か
20:18	あすか 11/19 8/11	食べるの気をつけてね
20:18	ゆうげん	コンビニと吉野家しかないわ
20:18	ゆうげん	もちもち
20:22	あすか 11/19 8/11	なぎ寝かせたらナギのご飯のストック作らな〜
20:22	あすか 11/19 8/11	洗い物も溜まってるわ
20:55	ゆうげん	あらら
20:55	ゆうげん	頑張らな
21:02	ゆうげん	さて
21:02	ゆうげん	明日はアイ工務店やっkr
21:03	ゆうげん	朝早いよな
21:08	あすか 11/19 8/11	明日は泉北ホームだよ
21:12	ゆうげん	あ
21:12	ゆうげん	15@00やっけ
21:18	あすか 11/19 8/11	？
22:54	あすか 11/19 8/11	関空ついてる？
22:55	ゆうげん	今降りたよ
22:55	ゆうげん	着陸から遅かった
22:55	あすか 11/19 8/11	そうなんやね
22:55	あすか 11/19 8/11	電車乗ったら教えてね〜
22:56	ゆうげん	うい
23:01	ゆうげん	21
23:01	ゆうげん	はつ
23:01	ゆうげん	おっそ
23:01	ゆうげん	20分またなあかん
23:02	あすか 11/19 8/11	ありゃま
23:24	ゆうげん	あと20分位で
23:24	ゆうげん	着くと思う
23:24	あすか 11/19 8/11	53分着だね多分
23:25	ゆうげん	"あ
そんな遅いんか"
23:31	あすか 11/19 8/11	いえす
23:32	あすか 11/19 8/11	[写真]
23:32	ゆうげん	ねむ
23:32	ゆうげん	ほんまや
23:32	あすか 11/19 8/11	ほんま眠
23:48	ゆうげん	のりかえ
23:48	ゆうげん	泉大津
23:49	ゆうげん	そそて
23:49	ゆうげん	そして
23:49	ゆうげん	またお腹が
23:49	ゆうげん	ラーメンのせいで
23:50	あすか 11/19 8/11	またラーメン
23:50	ゆうげん	セブンよりたい
23:50	あすか 11/19 8/11	結局なぎ一人で寝かせてるから
23:50	ゆうげん	あら
23:50	あすか 11/19 8/11	泣いてないか心配
23:50	ゆうげん	もう外でてるの?
23:50	あすか 11/19 8/11	出てくる数分前泣いて起きてた
23:50	あすか 11/19 8/11	今駅ついた
23:51	あすか 11/19 8/11	そして格好ミスってクソ寒い
23:51	ゆうげん	あら
23:51	ゆうげん	カーディガンあるよ
23:51	あすか 11/19 8/11	あと2分……
23:52	ゆうげん	俺もお腹がァ
23:52	あすか 11/19 8/11	なによりナギがぁぁ
23:53	ゆうげん	誰も見てくれないの？
23:53	あすか 11/19 8/11	明日母保育所の運動会で仕事朝早いらしいからもうリビングで横なってるし
23:53	あすか 11/19 8/11	弟たちはゲームしてるから
23:54	あすか 11/19 8/11	"早くしろ電車ぁぁ
53分すぎとるぅぅ"

2021/10/17(日)
17:21	あすか 11/19 8/11	パパ今週末もありがとう
17:22	あすか 11/19 8/11	気をつけてね
17:22	ゆうげん	こちらこそ
17:22	ゆうげん	またありがとうって言っておいてね
17:22	あすか 11/19 8/11	パパに言いたかったことあったけど
17:22	あすか 11/19 8/11	言えんかった
17:22	ゆうげん	お父さんお母さんにも
17:22	ゆうげん	ん?
17:22	ゆうげん	なんだー
17:22	あすか 11/19 8/11	うん、言っとくね
17:22	あすか 11/19 8/11	これは言ったけど、なんやかんや寂しいんだよってことと
17:23	あすか 11/19 8/11	大好きって言いたかったのこの週末のうちに
17:23	あすか 11/19 8/11	でもやっぱ恥ずかしかったや（笑）
17:23	ゆうげん	俺もちゃんと言えてなかった
17:23	ゆうげん	次ちゃんと言うよ
17:24	あすか 11/19 8/11	帰り際もめっちゃ言おうとしたの笑
17:24	あすか 11/19 8/11	でも恥ずかしいね、やっぱ笑
17:24	ゆうげん	俺は言えるで
17:24	あすか 11/19 8/11	言い慣れてるんやな😩
17:24	ゆうげん	ママやからやでー
17:25	あすか 11/19 8/11	いやほんとさ、なんやかんや寂しいのよ
17:26	ゆうげん	よしよそ
17:26	ゆうげん	し
17:28	ゆうげん	さっき撮った写真でいいのクレー
17:29	あすか 11/19 8/11	" 私自身寂しいのもあるけど、
パパおる方が私もナギに対して
穏やかにおれたりするし"
17:29	ゆうげん	余裕できるもんな
17:30	あすか 11/19 8/11	うん、そうやね
17:31	あすか 11/19 8/11	一緒に寝れるのもやっぱ嬉しいね！
17:32	ゆうげん	落ち着いて寝れるよ
17:32	あすか 11/19 8/11	私もぐっすり寝れた
17:32	ゆうげん	よかったよかった
17:33	ゆうげん	一緒ならなぎご飯も一緒に作れるもんね
17:33	あすか 11/19 8/11	そうだ
17:33	あすか 11/19 8/11	今日は作れるようにしなきゃ
17:33	ゆうげん	無理せずにね
17:33	ゆうげん	お金も頑張って作るから
17:34	ゆうげん	あまり無理に節約せずにね
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	[写真]
17:34	あすか 11/19 8/11	誰かしら事故ってたりする笑
17:34	あすか 11/19 8/11	ありがとうね
17:35	ゆうげん	"夢のマイホーム
ある程度希望通ってよかった"
17:38	あすか 11/19 8/11	私もできることやっていくね
17:38	あすか 11/19 8/11	細かいところとかはこれからやし、まずローン通りますようにってとこやけど
17:39	あすか 11/19 8/11	北助松選んでくれてありがとう
17:39	ゆうげん	"まあ通るやろ
5000まん男やし"
17:39	あすか 11/19 8/11	アイコン変わってる(emoji)(emoji)
17:40	ゆうげん	可愛いなぎ晒さな
17:40	あすか 11/19 8/11	いい旦那さん捕まえましたねって（笑）松本さん面白い
17:40	あすか 11/19 8/11	"ナギはノーマルカメラが
1番可愛いよね"
17:43	ゆうげん	まあ悪くはないと思う
17:43	ゆうげん	なぎはかおちっちゃいから
17:44	ゆうげん	加工要らん
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:49	あすか 11/19 8/11	[写真]
17:50	あすか 11/19 8/11	"寒くなってくるし
体調管理も気をつけてね"
17:51	あすか 11/19 8/11	もちろんコロナも気をつけて
17:51	あすか 11/19 8/11	油断しないでね
18:02	ゆうげん	もちろんやで
18:02	ゆうげん	あすかも注意してな
18:02	ゆうげん	無事空港ついて乗るの待ってるで
18:30	あすか 11/19 8/11	うん、気をつけるね
18:30	あすか 11/19 8/11	もうすぐ離陸やね
18:30	あすか 11/19 8/11	また着いたら教えてね
19:34	ゆうげん	ついたで
19:34	ゆうげん	着陸
19:45	あすか 11/19 8/11	バス？電車？
19:45	ゆうげん	"んー
電車かな"
19:51	あすか 11/19 8/11	そかそか
19:51	あすか 11/19 8/11	気をつけてね
20:37	ゆうげん	新宿線着いたで
20:59	ゆうげん	瑞江着いたで
21:08	ゆうげん	えぐ
21:09	ゆうげん	さむ
21:09	ゆうげん	11ど
21:20	あすか 11/19 8/11	お疲れ様です
21:20	あすか 11/19 8/11	なぎ寝たよ〜
21:20	あすか 11/19 8/11	寒いね、、大丈夫？
21:20	あすか 11/19 8/11	"湯船にお湯ためるんかな？
しっかり温まってね"
21:20	ゆうげん	おけ
21:21	ゆうげん	おでんの季節や
21:24	あすか 11/19 8/11	おでん！
21:24	あすか 11/19 8/11	おでん食べたいなあ
22:34	ゆうげん	つぎ
22:34	ゆうげん	一緒に食べよ
22:34	ゆうげん	家族そろうの楽しみ
22:43	ゆうげん	一緒に屋上で飯ごうたこ

2021/10/18(月)
07:47	あすか 11/19 8/11	おでん🍢
07:47	あすか 11/19 8/11	パパとはおでん外でも食べたことあるよね
07:47	あすか 11/19 8/11	ほんと楽しみだね！
07:48	あすか 11/19 8/11	"屋上はまだまだ検討やけど
できたらめいいっぱい使おね"
08:26	あすか 11/19 8/11	あ、寒いでしょ？服装気をつけてね
08:52	ゆうげん	おでんどこで食ったっけ
08:53	ゆうげん	服装フル装備やで
12:10	ゆうげん	アイ工務店の
12:10	ゆうげん	貰った家の間取り
12:10	ゆうげん	写真ちょーだい
12:21	あすか 11/19 8/11	どこやっけ
12:22	あすか 11/19 8/11	待ってもらっていい？今日中に送る！
12:22	あすか 11/19 8/11	[写真]
12:22	あすか 11/19 8/11	[写真]
12:23	あすか 11/19 8/11	"ひなの運動会見に来てる！
なぎ寝た〜"
12:33	ゆうげん	おけけ
12:33	ゆうげん	うんどうかい
12:33	ゆうげん	いいな
12:34	ゆうげん	ナギの時はお弁当焼肉にしよ
12:34	ゆうげん	その場でやこ
12:46	あすか 11/19 8/11	今はコロナでお弁当とかもないから
12:46	ゆうげん	あー
12:46	あすか 11/19 8/11	ナギの時は落ち着いてるといいね
12:46	ゆうげん	寂しいな
12:46	あすか 11/19 8/11	焼肉は却下やけどww
12:47	ゆうげん	しゃぶしゃぶがいい?
12:47	ゆうげん	その場で作るで
13:00	ゆうげん	あ
13:00	ゆうげん	日用消耗品で必要なやつ
13:00	ゆうげん	教えて
13:00	ゆうげん	いっぱい買っとく
13:02	あすか 11/19 8/11	その場で作らん！笑
13:03	あすか 11/19 8/11	ナギのオムツとかおしりふきとかやけど
13:03	あすか 11/19 8/11	今は大丈夫！
13:03	あすか 11/19 8/11	ボディクリームも買ってもらったし
13:03	あすか 11/19 8/11	あ
13:03	ゆうげん	"そのほか
棚橋家で使うようなものでも"
13:04	あすか 11/19 8/11	んー、なんかあるかなぁ
13:04	あすか 11/19 8/11	あ
13:04	あすか 11/19 8/11	マスク欲しい
13:04	ゆうげん	色々送って少しでも棚橋家でのままなぎの窮屈さを緩和したい
13:04	ゆうげん	どんな奴?
13:04	あすか 11/19 8/11	私用の不織布のマスク
13:04	ゆうげん	ブランド指定で
13:05	あすか 11/19 8/11	ブランドとかホンマになんでも！笑
13:05	あすか 11/19 8/11	不織布の使い捨てのやつならなんでも
13:05	ゆうげん	おけ
13:05	ゆうげん	サイズは?
13:05	あすか 11/19 8/11	ふつうでいいよ！
13:05	ゆうげん	おけ
13:05	あすか 11/19 8/11	あとはまた無くなりかけたらお願いしていい？
13:06	あすか 11/19 8/11	ご飯系はいる時いる時に買わんとストックしてて使わんかったらもったいないから
13:06	あすか 11/19 8/11	こっちで買うね
13:06	ゆうげん	"予め使いそうなやつリストで欲しい

配送何回もは高いから

ご飯了解"
13:08	あすか 11/19 8/11	んー、おしりふきかな
13:08	あすか 11/19 8/11	あとはその都度こっちで買うよ
13:08	あすか 11/19 8/11	実家にそんなにストック置かれへんし
