1	出会った時くらいは45あったと思うんよなぁ
00:38	あすか 11/19 8/11	"電話したいけどなんかかけづらくて。迷惑になるかなとか思っちゃったりして。それでもやっぱ今日は電話したい！て時に私が寝ちゃったり…。うまくいかないなぁもう。て感じやった。
仕事始まる時間近付いてきても
「おはよう」とかも来なかったら、大丈夫かなって思ってLINE送りたくて仕方なくなるけど、それもなんか嫌に思われそうでできないし、それをしないことが普通な自分になりたいって思う。

いつもいつもLINEくれたら割とすぐ気付いてるけど、なんかすぐに返すのやめとこうとかしちゃう。昨日とか一昨日の夜とか 
沢山気持ち伝えてくれてゆーくんはちゃんと私や梛を大切に思ってくれてる。て思えたけど、
それまでは、
片思いしてるみたいに小さいことで浮き沈みして夜に一人で号泣したりして。でもそばにいられない状態でこんなこと話したってな…。何も変わらない気がする。ストレス感じてほしくないし、負担になるようなことしたくない。でも何が負担になってるのかわかんないし考えすぎてLINEも電話も気持ち伝えるのもナギのこと話すのも制御しちゃう。
ゲームしたいとかも言えない。
電話したいも言いづらい。
なんでこうなっちゃったかな。。
ほんと，遠い人に感じる。

てなってた。

朝のうちに
「明日朝早いから早く寝るね」て言ってたのもなんかモヤモヤしちゃってた。だから電話できないよってこと言いたいんかなとか他の誰かと電話かなにか約束でもしたのかなとか。
そんなことばっか考えちゃって。

嬉しくても素直に喜べない。
「どうせ今だけ」「嬉しいことは続かない」「今日はたまたま」って…そんなことばっかり思っちゃう。

ゆーくんは私のために
色々頑張ってくれるからさ、
嬉しいこと言ってくれたり
私に合わせて毎日のように電話してくれたりLINEたくさんしてくれたりするんよ。余裕ある時は。でも余裕ないというか疲れてるというか…そういう時は私とかのこと後回しにするでしょ？それが悪いとかじゃなくて、むしろ、できるだけストレス感じずいてほしいからそれでいいんやけど、
そのギャップというか、なんか
いい時と悪い時が違いすぎて
私もめっちゃ考えすぎて落ち込んじゃうんよね。

なんやろ、

ほんとは

色々期待してしまうけど、
色々嬉しく思うけど、

期待したからしんどい。
嬉しく思ったのが間違いやった。

そうなるのが怖くてさ。

色んなこと素直に喜べない。

ほんとめんどくさいなって思う。なかなか人を信用しない分、一度信用して一緒にいる人には依存体質なのもわかってる。でもそれは相手のことも自分のことも苦しめるっていうのもわかってるねん。
だから変わりたいと思って
色々制御して行かなきゃって。
そう思ってる。

て感じかな。

ダラダラ長くて伝わりにくいよねいつも。ごめん。"
08:32	ゆうげん	おはようママ
08:32	ゆうげん	まだ見切れてないけど
08:33	ゆうげん	"電話ってかなり行動制限されちゃうの

本読めない調べ物できない

夜遅くなっちゃう

みたいな"
08:34	ゆうげん	だから今やってる事があると億劫になっちゃうの
08:34	ゆうげん	手が止まるから
08:35	あすか 11/19 8/11	おはよ
08:35	あすか 11/19 8/11	それはもう聞いたよ
08:35	あすか 11/19 8/11	"だから私は電話も制御して
おやすみって切るのが
普通にしたいだけ"
08:36	あすか 11/19 8/11	毎日電話を当たり前に思ってしまったら不安になったり寂しくなったりしてしんどいからさ
08:36	あすか 11/19 8/11	"だから毎日電話が当たり前じゃなくて、電話した日はおやすみって電話を着るのが普通。
にしたい。"
08:37	ゆうげん	"一緒に入れたら2人が1番だけど
一人の時はできること優先しちゃうから"
08:37	ゆうげん	そこはごめん
08:37	あすか 11/19 8/11	"ほんとは、毎晩のゆー君との
電話を楽しみに一日頑張ってたけど。"
08:37	あすか 11/19 8/11	でもそれは無理って思ったから。
08:38	あすか 11/19 8/11	"だから昨日も切っただけ。
ただそれだけ。"
08:39	ゆうげん	"1人ぼっちやから
なにかに必死になってないと
しんどいんよ"
08:39	あすか 11/19 8/11	"それを理解してるから
私は自分がかわるしかないって
思っただけ"
08:39	あすか 11/19 8/11	もうわかってるよそれは
08:39	あすか 11/19 8/11	怒ってるとかじゃなくて
08:40	あすか 11/19 8/11	昨日私も頑張るしかないって言ったのはそゆこと
08:41	あすか 11/19 8/11	"私が、電話もLINEもゆー君の
適度に合わせなって思ったから。頑張るしかないなって。"
08:41	ゆうげん	それが冷たく感じた
08:41	あすか 11/19 8/11	でもそうするしかないからさ
08:42	ゆうげん	"それはちゃうよ
多分"
08:42	あすか 11/19 8/11	"じゃあどーするのがお互いに
いいと思う？"
08:43	ゆうげん	"わからんよ
買える頻度増やすくらいしか"
08:44	あすか 11/19 8/11	"でも帰る頻度もさ、
今はどうしようもないし
不可能な時もあるでしょ？
ほんと、怒ってるとかじゃないし、これは自分のためでも
あるんよ！
私は今週ずっとずっと
色んなこと考えて、
求めてる頻度でできないと
寂しくなったり不安になったり
ネガティブになって一人で
号泣したり。そんなんもう
しんどいなーって。
それなら電話できたらラッキー！LINEも1時間返事空いたって気にしない！くらいになれた方が私自身が楽なんよ"
08:45	あすか 11/19 8/11	ゆー君のこと信用しきれてない部分あったり本当は大好きすぎるからちょっと苦戦してるけど
08:46	ゆうげん	でも反応冷たくされるのはやっぱり違う
08:48	あすか 11/19 8/11	"本音とは違う行動してるから
不自然になっちゃう"
08:49	あすか 11/19 8/11	"それは申し訳ない気持ちと
許して欲しい気持ちと。。"
08:49	あすか 11/19 8/11	ごめんね
08:51	ゆうげん	"俺は趣味でそういう気持ち削ってるから

我慢じゃなくて"
08:51	ゆうげん	もっと頑張れる何かを見つけて欲しい
08:52	あすか 11/19 8/11	"いや、だから私も夜に
なんか観たり気が向けば
手芸したりして"
08:52	あすか 11/19 8/11	電話できなくても平気な時間になるようにしてるよ
08:53	ゆうげん	それやったら冷たくせんでもいいと思う
08:53	あすか 11/19 8/11	"でもなんか距離あるからこそ、
そういうなんやろ、、
電話とかLINEとかしか
ないからこそ、
それ以外でお互い楽しもうぜ
みたいにされると
ちょっと悲しいというか…
それこそ冷たく感じちゃう"
08:53	あすか 11/19 8/11	いやなんやろ、喧嘩したい訳じゃないの
08:53	あすか 11/19 8/11	冷たくしたいわけじゃない
08:53	あすか 11/19 8/11	そうとこ不器用だってわかってほしい
08:54	あすか 11/19 8/11	ずっとあんな態度とるつもりもないし
08:54	あすか 11/19 8/11	昨日はちょっと久々やったし探り探りやったというか、、
08:54	ゆうげん	"楽しもうぜって言うか
自分を保つために"
08:54	あすか 11/19 8/11	どうするのが1番かわかんない部分もあって
08:56	あすか 11/19 8/11	一緒に居たいって思ってくれてるのも、一緒が一番で、私や梛のこと大事に思ってる気持ちも、久々にきけたから
08:57	あすか 11/19 8/11	"それが聞けてよかった。ていうのと。言葉ではどうとでも言えるからなーて気持ちと。
わかんなくなってたんよ。
ゆー君の気持ちが離れてるように感じてしまってた。"
08:59	ゆうげん	"離れないって

そこ離れるならローンなんて組まない"
08:59	ゆうげん	"ローンを組むってそれなりに覚悟がいるし

でも俺も世の中に負けたくないし"
09:00	あすか 11/19 8/11	"昨日はさ、冷たく当たりたかったとかじゃなくて。
私も戸惑ってるというか…
頑張らなあかんけど
やっぱり電話もたまにに
なるのは寂しいなって
気持ちよみがえってきたり…
そんな感じやって。ごめんね"
09:01	ゆうげん	とにかく
09:02	ゆうげん	コロナおちついたら
09:02	ゆうげん	会いたいよ
09:04	ゆうげん	"とりあえず
メルカリ出荷してくる"
09:04	あすか 11/19 8/11	"私は自分を保つためというか、一日いろいろ疲れたなーとか
大変やったーとか、
そういう気持ちをリセット
するためにゆーくんとの
電話が必要やったからさ。
でもゆー君はそうじゃないから。

なんか出会った当時のこととか
あの頃ゆってくれてた言葉とかもっともっと求めてくれてた時のことを思い出してなんか怖くなっちゃっただけごめん"
09:07	ゆうげん	"そうじゃないことはないよ

でも長すぎたりしたらしなきゃ行けないこともできない時あるやん

ママは21:30に一旦終わっても俺はまだ途中やし"
09:08	あすか 11/19 8/11	"伝えてるようで伝わってなかった。聞いてるようで聞けてなかった。いつの間にかすれ違うことになった。もう後悔したくない。

出会った当初自分のこと
話してくれた時に
元カノとの後悔とかも
話してくれたけど、

なんか今もそんな感じじゃないかな？て思っちゃう。

同じこと繰り返してない？て。"
09:08	あすか 11/19 8/11	21:30に一旦おわるってなに？
09:10	ゆうげん	作業が
09:10	あすか 11/19 8/11	なんの作業？？
09:10	ゆうげん	なぎ寝かしたり
09:10	あすか 11/19 8/11	21:30から寝かしつけて22:00前後に寝たよっていつも言ってるじゃん（笑）
09:12	ゆうげん	"俺もそれくらいから自分の時間できるから

やりたいことやる時だってあるのよ"
09:12	あすか 11/19 8/11	ゆー君はいつも私との長電話のせいで寝るの遅くなるとかやることできないとか言うけど、それだけじゃないじゃん
09:12	あすか 11/19 8/11	土日はフルで自分時間じゃん
09:13	あすか 11/19 8/11	私はそれはないから夜くらい電話して癒されたかっただけ
09:13	あすか 11/19 8/11	それだけよ
09:13	あすか 11/19 8/11	でももう大丈夫
09:13	ゆうげん	それをお金かせぎに転化したり、色々安く済ませたり情報取り入れたりしてるやん
09:14	あすか 11/19 8/11	私はこういう自分なのが悪いと思って改善していこうとしてるけど、ゆー君は自分はこうやからこうみたいな、自分の肯定しかしない
09:15	あすか 11/19 8/11	前なら、ちゃんと私の気持ちも受け止めてくれたり、話してくれてありがとうって言ってくれたりしてたのになって
09:16	ゆうげん	"それが俺のギリギリだからよ
そうやってバランスとってる

あれは会えるからやん

会おうと思ったら

今は月1回も会えないやん"
09:18	あすか 11/19 8/11	"ほらね？また自分の肯定。

きっと前なら、

それは会えてたからで。
今は月1回も会えないから
俺も寂しいんやよ。
ごめんね。

て感じやったやろなって！

LINEでもやで？
前ならもっとちゃんと
優しく話し合ってくれたんよ。
でも今はそうじゃないから、
私も自分の気持ち話すの
怖くなっててさ。
勝手に怖くなってる自分が
悪いけど…"
09:19	ゆうげん	とりあえずメルカリ出してくる
09:20	あすか 11/19 8/11	"ゆー君を悪いとは思ってなくて。むしろ私の性格がダメって思うから改善していこうって思って。
私のせいでゆーくんに負担かけてるって思ってるから。
1人にさせてることも申し訳ないって思ってるから。
だから変わらなきゃってなった。

そういう私に寄り添ってくれてたよ、前のゆーくんなら。

あすかも自分が楽になるだろうしあすかがそうしたいならそうするのがいいけど、無理しちゃダメだよ。一緒にがんばろうね。

きっとそうやって言ってくれてたよ。"
