1	ハイツみたいなんで
13:38	あすか 11/19 8/11	これアイ工務店？
13:38	ゆうげん	あい
13:38	あすか 11/19 8/11	てか
13:38	あすか 11/19 8/11	何階建てでお願いしたん？
13:38	ゆうげん	3階建て
13:40	あすか 11/19 8/11	30坪あれば3階建てでなくてもいけるかもやで
13:41	あすか 11/19 8/11	わからんけど
13:41	ゆうげん	"無理やろ
そもそも土地代と諸費用で1100くらい膨らむのに"
13:42	ゆうげん	それなら20ツボ4階建てor3.5階の方が現実的
13:42	あすか 11/19 8/11	3.5なら木造でいけるん？
13:42	ゆうげん	"わからん

今聞いてる"
13:42	あすか 11/19 8/11	鉄筋にせなあかんのは避けたい
13:46	ゆうげん	バカ高いからな
13:46	ゆうげん	鉄筋
13:48	あすか 11/19 8/11	うん
13:49	あすか 11/19 8/11	"木造で3階とか3階に屋上とか
できるなら3.5階とかよね"
15:46	ゆうげん	やっぱり
15:46	ゆうげん	20のとこにするよ
15:48	あすか 11/19 8/11	返事きた？
16:00	ゆうげん	どこから?
16:00	ゆうげん	"いや
どっちにしろここ以上にいい物件がない"
16:00	ゆうげん	屋上もっと広くや3.5以上はまあ検討だけど
16:00	ゆうげん	基本はここで組み立てるよ
16:01	ゆうげん	んでお金貯めて自分のスタジオ作る
16:02	ゆうげん	まあそもそも趣味部屋に9帖近く取るのもなかなかやしな
17:10	あすか 11/19 8/11	"アイ工務店！
3.5がどうか聞いてたんじゃなかった？？？"
17:11	あすか 11/19 8/11	"20坪のところに決めるなら
書類送らなきゃやね"
17:11	あすか 11/19 8/11	うん、きっと、そうした方がいいもの作れるよ
17:56	ゆうげん	もし家建てて
17:56	ゆうげん	しばらく東京なら
17:56	ゆうげん	月4で帰るわ
17:56	ゆうげん	バスで
17:57	あすか 11/19 8/11	月4日？
17:57	ゆうげん	"月4回
バスなら往復7000くらい
月28000
高いな"
18:06	あすか 11/19 8/11	交通費貯金しよ
18:07	ゆうげん	"ん?
帰るなってこと?"
18:09	あすか 11/19 8/11	ちゃうちゃう
18:10	あすか 11/19 8/11	"交通費のために貯金
交通費貯金用の貯金箱
つくろ（笑）"
18:45	ゆうげん	なるほ
18:46	ゆうげん	とりあえず今日家帰ったら
18:46	ゆうげん	スターさんに送るわ
19:55	ゆうげん	おうち帰った
19:55	ゆうげん	めしくお
20:22	あすか 11/19 8/11	ありがと
20:22	あすか 11/19 8/11	お疲れ様
20:22	あすか 11/19 8/11	なぎ今日はもう寝た

2021/10/14(木)
02:39	ゆうげん	しまった
02:39	ゆうげん	寝ちまった
06:42	あすか 11/19 8/11	おはよ
06:42	ゆうげん	あさから
06:42	ゆうげん	火災報知器
06:42	ゆうげん	なりまくってた
06:42	あすか 11/19 8/11	家の？
06:42	ゆうげん	ほかの階で
06:42	ゆうげん	そそ
06:42	あすか 11/19 8/11	ありゃ
06:42	ゆうげん	それで5:23に起きた
06:42	あすか 11/19 8/11	こわいね
06:43	あすか 11/19 8/11	大丈夫そうなん？
06:43	ゆうげん	一応消防士きて
06:43	ゆうげん	点検してるっぽいから
06:43	ゆうげん	大丈夫やとは思う
06:43	ゆうげん	びびるわぁ
06:43	あすか 11/19 8/11	そうなんか
06:43	あすか 11/19 8/11	そりゃびびる
06:55	ゆうげん	朝活するわ
06:56	ゆうげん	コーヒーのむ
06:56	ゆうげん	あとスキャンしないと
06:56	ゆうげん	すりちゃんに送らんと
07:00	あすか 11/19 8/11	すりちゃんって（笑）
07:00	あすか 11/19 8/11	すりでじさんのこと？（笑）
07:00	ゆうげん	でじって
07:00	ゆうげん	言いづらい
07:00	あすか 11/19 8/11	今日には送っておいてね
07:01	ゆうげん	うん
07:01	ゆうげん	データと紙で送っとく
07:01	あすか 11/19 8/11	"あんなベテランさん
ちゃん呼びできんww"
07:01	あすか 11/19 8/11	でもあだ名すりちゃんありそ
07:02	あすか 11/19 8/11	ローンの方の用紙はどうしてる？
07:10	ゆうげん	郵便で送るかな
07:37	あすか 11/19 8/11	"かけるところは
できあがってたんやっけ？？"
07:38	ゆうげん	うん
07:38	ゆうげん	だから先にデータで送って
07:38	ゆうげん	確認する
07:39	あすか 11/19 8/11	なるほど
07:42	ゆうげん	なぎちゃんみせ
08:21	ゆうげん	データ送った
08:29	あすか 11/19 8/11	写真撮らせてくれへん
08:29	あすか 11/19 8/11	[写真]
08:29	ゆうげん	あらかわいい
08:29	あすか 11/19 8/11	ありがと
10:41	あすか 11/19 8/11	"アルファの木村さんから
電話来てるけど"
10:41	ゆうげん	うん
10:41	あすか 11/19 8/11	もうあの土地はやめとくって
10:41	あすか 11/19 8/11	ゆっといていいの？
10:41	ゆうげん	いいよ
10:41	あすか 11/19 8/11	おけ
10:41	あすか 11/19 8/11	折り返し電話しとく
11:38	ゆうげん	ありがとうね
11:42	ゆうげん	スリちゃんから一応
11:42	ゆうげん	抑えておきますって返事来たわ
11:43	あすか 11/19 8/11	おけ、ありがと
11:43	ゆうげん	あと700まんで交渉してくれるって
11:44	ゆうげん	30くらい浮くっぽい
11:46	あすか 11/19 8/11	お、そうなんやね！
11:46	ゆうげん	建物代もいっぱい浮かせよう
11:46	ゆうげん	とりあえず壁はかなり取っ払う
16:37	あすか 11/19 8/11	[写真]
16:37	あすか 11/19 8/11	[写真]
16:37	あすか 11/19 8/11	[写真]
16:37	あすか 11/19 8/11	どんぐり帽子
16:37	あすか 11/19 8/11	作った
16:37	ゆうげん	あら
16:37	ゆうげん	かわいい
16:37	ゆうげん	すご
16:37	ゆうげん	作ったん
16:37	ゆうげん	2000円位で売れそう
16:37	あすか 11/19 8/11	うん、作った
16:37	ゆうげん	めっちゃ可愛い
16:37	あすか 11/19 8/11	"ハンドメイドは
そんな高く売れないと思うよ笑"
16:38	ゆうげん	付加価値つけよ
16:38	ゆうげん	インスタで
16:38	あすか 11/19 8/11	付加価値？
17:38	ゆうげん	せやで
17:47	ゆうげん	今月
17:47	ゆうげん	お給料渡せそう
17:47	ゆうげん	やっとや
21:05	あすか 11/19 8/11	[スタンプ]
21:06	あすか 11/19 8/11	[写真]
21:06	あすか 11/19 8/11	格好ださいけど
21:06	あすか 11/19 8/11	かわい
21:06	ゆうげん	かわい
21:07	あすか 11/19 8/11	日曜日から気温下がるよ大阪
21:07	あすか 11/19 8/11	服装お気をつけて
21:07	ゆうげん	今日も寒かった
21:07	ゆうげん	東京
21:07	ゆうげん	長袖で行くよ
21:07	あすか 11/19 8/11	そうなんやね
21:07	ゆうげん	なぎたんあいた
21:07	ゆうげん	まだまだ小さいなぎ
21:08	あすか 11/19 8/11	"土曜日は最高27、最低17
日曜日は最高21、最低12"
21:08	ゆうげん	10度差はあかんて
21:08	あすか 11/19 8/11	なぎ顔ちっちゃい
21:08	あすか 11/19 8/11	差激しいの困るよね（笑）
21:08	ゆうげん	"12ヤバすぎる
もう冬やん"
21:09	あすか 11/19 8/11	私もパパに送って貰った服出しとかな〜
21:09	あすか 11/19 8/11	あ
21:09	ゆうげん	"また持ってくわ
まだあるから"
21:09	あすか 11/19 8/11	ナギの秋冬の服今年ちょうど良さそうのとかいくつかあると思うんよね
21:09	ゆうげん	なぎのアウターまだ少ないから
21:09	あすか 11/19 8/11	ナギの服入ってる棚に色々ない？？？
21:09	ゆうげん	増やさないと
21:10	ゆうげん	あ
21:10	あすか 11/19 8/11	アウターもそっちにいくつかあるよね
21:10	ゆうげん	ミキハウスとか
21:10	ゆうげん	あるよ
21:10	ゆうげん	まとめないと
21:10	あすか 11/19 8/11	どんなんあったっけ
21:10	ゆうげん	とりあえず入りそうなの
21:10	ゆうげん	持ってくわ
21:11	あすか 11/19 8/11	[写真]
21:12	あすか 11/19 8/11	この服とか
21:12	ゆうげん	あると思う
21:12	あすか 11/19 8/11	"他まだ1回も着てない服も
あったんよね多分"
21:12	ゆうげん	この辺の入りそうなのまとめて持ってくわ
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	[写真]
21:22	あすか 11/19 8/11	かわい
21:22	あすか 11/19 8/11	この辺の服今もきれそう
21:23	あすか 11/19 8/11	あの一番最初の帽子とか今かぶったらどんなんなんやろ（笑）
21:23	ゆうげん	いいね
21:23	ゆうげん	持ってくわ
21:23	あすか 11/19 8/11	あとなー、うちの母にもらったサロペット新品のがあるんよな〜
21:23	ゆうげん	またカバンパンパンや
21:23	あすか 11/19 8/11	今年着れるかな
21:23	あすか 11/19 8/11	なぎ用の紙袋用意しよ（笑）
21:24	ゆうげん	そのつもり
21:24	あすか 11/19 8/11	ありがと
21:39	ゆうげん	[写真]
21:39	ゆうげん	これさ
21:39	ゆうげん	ありえへん価格やからかってんけど
21:39	ゆうげん	元値81000円やねん
21:39	ゆうげん	絶対金額桁ミスってるよな
21:42	あすか 11/19 8/11	笑
21:43	ゆうげん	絶対気付いてキャンセルされそう
21:44	ゆうげん	これ売り直すだけで5万くらい儲かるもん
21:51	あすか 11/19 8/11	確かにキャンセルされそ笑
21:51	ゆうげん	買えたら売ってなぎの消耗品に当てよう
21:53	ゆうげん	それか家具かお
22:00	ゆうげん	今家具とかも結構見てんねん
22:00	ゆうげん	楽しみが広がる
22:00	ゆうげん	おうちもひとまずやる事やったしな
22:00	ゆうげん	あとは詰めて行くだけや
22:02	ゆうげん	おすすめの家具ブランドない?
22:04	ゆうげん	[写真]
22:04	ゆうげん	[写真]
22:04	ゆうげん	これ安いな
22:04	ゆうげん	オシャレやし
22:29	あすか 11/19 8/11	家具までみてないわ〜
22:29	あすか 11/19 8/11	iPhone見れる時間はピコピコ仕事してるかLINE打ってるw
22:30	ゆうげん	上のは二脚でこの値段やから
22:30	あすか 11/19 8/11	"おしゃれやけどリビングは
黒いやだな〜"
22:30	ゆうげん	いい感じ
22:30	ゆうげん	他の色もあるよ
22:30	あすか 11/19 8/11	座り心地とかどんなやろね
22:31	ゆうげん	[写真]
22:31	ゆうげん	[写真]
22:31	ゆうげん	[写真]
22:33	ゆうげん	[写真]
22:33	ゆうげん	全体的にかきなおし淡い色の家やから
22:34	ゆうげん	"書き直し???
売った覚えのない文字が"
22:34	ゆうげん	椅子は濃い色がいいとは思ってる
23:06	ゆうげん	メルカリ7万円超えそう
23:44	あすか 11/19 8/11	またゆっくり家具見よ〜
23:45	あすか 11/19 8/11	ひたすらメルカリ下書きして上位表示してた
23:45	あすか 11/19 8/11	おぉ、すごいね

2021/10/15(金)
07:26	ゆうげん	おはよ
07:26	ゆうげん	やば
07:27	ゆうげん	最近死んだように寝てしまう
10:22	あすか 11/19 8/11	おは
10:23	ゆうげん	なぎのふく
10:23	ゆうげん	多すぎたから
10:23	ゆうげん	ダンボールでおくっtq
10:24	あすか 11/19 8/11	あら、そうなんやね！
10:24	あすか 11/19 8/11	ありがと
10:51	ゆうげん	[写真]
10:52	ゆうげん	発送されちった
10:52	ゆうげん	まじいいんかな
11:01	ゆうげん	[写真]
11:01	ゆうげん	[写真]
11:04	あすか 11/19 8/11	ほんまにこれなん？笑
11:38	ゆうげん	素材別やった
11:38	ゆうげん	[写真]
11:38	ゆうげん	こっちやけど
11:38	ゆうげん	余計高いやん
11:38	ゆうげん	[写真]
11:41	あすか 11/19 8/11	ん？どっちみちめっちゃ安くでうられてるってこと？
11:41	ゆうげん	"そそ
1/10以下になってる"
11:42	あすか 11/19 8/11	"使用頻度高かったとか
汚れてるとか？笑"
11:48	ゆうげん	[写真]
11:54	ゆうげん	まあ信じるなら状態もいいね
14:46	あすか 11/19 8/11	そうやね！
18:26	あすか 11/19 8/11	パパ
18:27	あすか 11/19 8/11	今日も時間遅いけど気をつけてね
18:31	ゆうげん	気をつけるで
18:32	ゆうげん	今家出たで
18:33	あすか 11/19 8/11	どうしよかな
18:34	あすか 11/19 8/11	抗原検査さ、家入る前にした方がって言われてるのよね
18:34	あすか 11/19 8/11	迎えに行こうかな、北助松まで
18:34	あすか 11/19 8/11	どしよ
18:37	ゆうげん	来て欲しい
18:37	あすか 11/19 8/11	"なぎ寝てる時間やから
ちょっと誰かにみといて
もらえるか確認するけど"
